timestamp,market,direction,action,price,edge,stake,probability,profit_usdc,modus2026-03-17 16:27:35,"Bitcoin Up or Down - March 17, 11:25AM-11:30AM ET",DOWN,BUY,0.21,0.1158,1.54,0.3258,0,DRY
2026-03-17 17:23:06,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.16,0.1618,1.0,0.3218,0,DRY,0.168
2026-03-17 17:23:07,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.21,0,1.0,0,0.3125,DRY,0
2026-03-17 17:23:07,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.21,0.0969,1.0,0.3069,0,DRY,0.2205
2026-03-17 17:23:12,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.18,0,1.0,0,-0.1429,DRY,0
2026-03-17 17:23:12,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.18,0.0921,1.0,0.2721,0,DRY,0.189
2026-03-17 17:23:16,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.22,0,1.0,0,0.2222,DRY,0
2026-03-17 17:23:16,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.22,0.1165,1.0,0.3365,0,DRY,0.231
2026-03-17 17:23:23,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.15,0,1.0,0,-0.3182,DRY,0
2026-03-17 17:23:27,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.17,0.1115,1.0,0.2815,0,DRY,0.1785
2026-03-17 17:23:30,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_SL,0.14,0,1.0,0,-0.1765,DRY,0
2026-03-17 17:25:27,"Bitcoin Up or Down - March 17, 12:25PM-12:30PM ET",UP,BUY,0.39,0.0902,1.0,0.4802,0,DRY,0.4095
2026-03-17 17:25:29,"Bitcoin Up or Down - March 17, 12:25PM-12:30PM ET",UP,SELL_TP,0.43,0,1.0,0,0.1026,DRY,0
2026-03-17 17:25:32,"Bitcoin Up or Down - March 17, 12:25PM-12:30PM ET",UP,BUY,0.44,0.0879,1.0,0.5279,0,DRY,0.462
2026-03-17 17:25:34,"Bitcoin Up or Down - March 17, 12:25PM-12:30PM ET",UP,SELL_TP,0.49,0,1.0,0,0.1136,DRY,0
2026-03-17 17:31:13,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.26,0.0979,1.0,0.3579,0,DRY,0.273
2026-03-17 17:31:15,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.34,0,1.0,0,0.3077,DRY,0
2026-03-17 17:31:16,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.27,0.0867,1.0,0.3567,0,DRY,0.2835
2026-03-17 17:31:20,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.31,0,1.0,0,0.1481,DRY,0
2026-03-17 17:31:25,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.23,0.0998,1.0,0.3298,0,DRY,0.2415
2026-03-17 17:31:27,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.26,0,1.0,0,0.1304,DRY,0
2026-03-17 17:31:27,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.26,0.083,1.0,0.343,0,DRY,0.273
2026-03-17 17:31:28,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.28,0,1.0,0,0.0769,DRY,0
2026-03-17 17:31:28,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.28,0.1049,1.0,0.3849,0,DRY,0.294
2026-03-17 17:31:30,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.33,0,1.0,0,0.1786,DRY,0
2026-03-17 17:31:35,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.26,0.0802,1.0,0.3402,0,DRY,0.273
2026-03-17 17:31:37,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_SL,0.2,0,1.0,0,-0.2308,DRY,0
2026-03-17 17:31:37,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.2,0.1079,1.0,0.3079,0,DRY,0.21
2026-03-17 17:31:40,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.25,0,1.0,0,0.25,DRY,0
2026-03-17 17:31:42,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.24,0.0882,1.0,0.3282,0,DRY,0.252
2026-03-17 17:31:51,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_SL,0.22,0,1.0,0,-0.0833,DRY,0
2026-03-17 17:31:51,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.22,0.0911,1.0,0.3111,0,DRY,0.231
2026-03-17 17:31:52,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_TP,0.24,0,1.0,0,0.0909,DRY,0
2026-03-17 17:31:59,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.22,0.0933,1.0,0.3133,0,DRY,0.231
2026-03-17 17:32:03,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,SELL_SL,0.2,0,1.0,0,-0.0909,DRY,0
2026-03-17 17:32:03,"Bitcoin Up or Down - March 17, 12:30PM-12:35PM ET",UP,BUY,0.2,0.0986,1.0,0.2986,0,DRY,0.21
